comid,HUC_12,HUC_8,HUC_4,State,EcoRegion_Name
9251632,30401010305,3040101,304,NC,Piedmont
9250400,30401010306,3040101,304,NC,Blue Ridge
9250398,30401010306,3040101,304,NC,Blue Ridge
12034897,30501051601,3050105,305,NC,Piedmont
12035503,30501050901,3050105,305,NC,Piedmont
12034749,30501050901,3050105,305,NC,Piedmont
12035493,30501050901,3050105,305,NC,Piedmont
12035795,30501050901,3050105,305,NC,Piedmont
9251444,30401010301,3040101,304,NC,Blue Ridge
9251392,30401010301,3040101,304,NC,Blue Ridge
9251320,30401010301,3040101,304,NC,Blue Ridge
9251298,30401010301,3040101,304,NC,Blue Ridge
9251804,30401010206,3040101,304,NC,Piedmont
9250844,30401010302,3040101,304,NC,Piedmont
9250838,30401010302,3040101,304,NC,Piedmont
9251658,30401010305,3040101,304,NC,Piedmont
9250596,30401010305,3040101,304,NC,Piedmont
9250422,30401010306,3040101,304,NC,Blue Ridge
9250420,30401010306,3040101,304,NC,Blue Ridge
12035827,30501051501,3050105,305,NC,Piedmont
12034789,30501050901,3050105,305,NC,Piedmont
12035495,30501050901,3050105,305,NC,Piedmont
12034717,30501050901,3050105,305,NC,Piedmont
12034715,30501050901,3050105,305,NC,Piedmont
9251390,30401010301,3040101,304,NC,Blue Ridge
9251374,30401010301,3040101,304,NC,Blue Ridge
9251418,30401010301,3040101,304,NC,Blue Ridge
9251364,30401010301,3040101,304,NC,Blue Ridge
9251280,30401010301,3040101,304,NC,Piedmont
9251802,30401010302,3040101,304,NC,Piedmont
9251670,30401010302,3040101,304,NC,Piedmont
9251666,30401010302,3040101,304,NC,Piedmont
9251664,30401010302,3040101,304,NC,Piedmont
9251634,30401010305,3040101,304,NC,Piedmont
9250606,30401010305,3040101,304,NC,Piedmont
9250446,30401010306,3040101,304,NC,Blue Ridge
9250444,30401010306,3040101,304,NC,Blue Ridge
12034763,30501051501,3050105,305,NC,Piedmont
12034761,30501051501,3050105,305,NC,Piedmont
12035799,30501050901,3050105,305,NC,Piedmont
12034747,30501050901,3050105,305,NC,Piedmont
12034745,30501050901,3050105,305,NC,Piedmont
12035801,30501050901,3050105,305,NC,Piedmont
9251376,30401010301,3040101,304,NC,Piedmont
9251332,30401010301,3040101,304,NC,Piedmont
9251254,30401010301,3040101,304,NC,Piedmont
9251296,30401010301,3040101,304,NC,Piedmont
9251232,30401010301,3040101,304,NC,Piedmont
9251796,30401010302,3040101,304,NC,Piedmont
9250970,30401010302,3040101,304,NC,Piedmont
9250610,30401010305,3040101,304,NC,Piedmont
9250608,30401010305,3040101,304,NC,Piedmont
9250474,30401010306,3040101,304,NC,Blue Ridge
9250472,30401010306,3040101,304,NC,Blue Ridge
9246094,30401010405,3040101,304,NC,Piedmont
9245858,30401010405,3040101,304,NC,Piedmont
9245856,30401010405,3040101,304,NC,Piedmont
12034811,30501051501,3050105,305,NC,Piedmont
12034739,30501050901,3050105,305,NC,Piedmont
12035505,30501050901,3050105,305,NC,Piedmont
12034771,30501050901,3050105,305,NC,Piedmont
12034769,30501050901,3050105,305,NC,Piedmont
9251252,30401010301,3040101,304,NC,Piedmont
9251242,30401010301,3040101,304,NC,Piedmont
9250980,30401010302,3040101,304,NC,Piedmont
9250978,30401010302,3040101,304,NC,Piedmont
9251660,30401010305,3040101,304,NC,Piedmont
9250642,30401010305,3040101,304,NC,Piedmont
9250518,30401010306,3040101,304,NC,Piedmont
9250506,30401010306,3040101,304,NC,Blue Ridge
9250294,30401010403,3040101,304,NC,Blue Ridge
9250290,30401010403,3040101,304,NC,Blue Ridge
9250272,30401010404,3040101,304,NC,Blue Ridge
9250262,30401010404,3040101,304,NC,Blue Ridge
9250240,30401010404,3040101,304,NC,Blue Ridge
9250238,30401010404,3040101,304,NC,Blue Ridge
9246016,30401010405,3040101,304,NC,Piedmont
9245970,30401010405,3040101,304,NC,Piedmont
9245666,30401010405,3040101,304,NC,Blue Ridge
12034785,30501050901,3050105,305,NC,Piedmont
12034783,30501050901,3050105,305,NC,Piedmont
9251288,30401010307,3040101,304,NC,Blue Ridge
9251286,30401010307,3040101,304,NC,Piedmont
9251236,30401010301,3040101,304,NC,Piedmont
9251208,30401010301,3040101,304,NC,Piedmont
9251128,30401010302,3040101,304,NC,Piedmont
9251000,30401010302,3040101,304,NC,Piedmont
9250756,30401010305,3040101,304,NC,Piedmont
9250748,30401010305,3040101,304,NC,Piedmont
9250512,30401010306,3040101,304,NC,Piedmont
9250510,30401010306,3040101,304,NC,Piedmont
9250288,30401010403,3040101,304,NC,Blue Ridge
9250286,30401010403,3040101,304,NC,Blue Ridge
9250260,30401010404,3040101,304,NC,Blue Ridge
9250258,30401010404,3040101,304,NC,Blue Ridge
9250224,30401010404,3040101,304,NC,Blue Ridge
9250222,30401010404,3040101,304,NC,Blue Ridge
9250244,30401010404,3040101,304,NC,Blue Ridge
9250242,30401010404,3040101,304,NC,Blue Ridge
9250266,30401010404,3040101,304,NC,Piedmont
9250264,30401010404,3040101,304,NC,Piedmont
9245972,30401010405,3040101,304,NC,Piedmont
9245964,30401010405,3040101,304,NC,Piedmont
12035499,30501050901,3050105,305,NC,Piedmont
12034809,30501050901,3050105,305,NC,Piedmont
12034803,30501050901,3050105,305,NC,Piedmont
9251244,30401010307,3040101,304,NC,Piedmont
9251226,30401010307,3040101,304,NC,Piedmont
9251154,30401010307,3040101,304,NC,Piedmont
9251138,30401010307,3040101,304,NC,Piedmont
9251202,30401010301,3040101,304,NC,Piedmont
9251182,30401010301,3040101,304,NC,Piedmont
9250998,30401010302,3040101,304,NC,Piedmont
9250954,30401010302,3040101,304,NC,Piedmont
9251636,30401010305,3040101,304,NC,Piedmont
9250758,30401010305,3040101,304,NC,Piedmont
9251640,30401010306,3040101,304,NC,Piedmont
9251638,30401010306,3040101,304,NC,Piedmont
9250334,30401010403,3040101,304,NC,Blue Ridge
9250332,30401010403,3040101,304,NC,Blue Ridge
9250256,30401010404,3040101,304,NC,Blue Ridge
9250250,30401010404,3040101,304,NC,Blue Ridge
9250282,30401010404,3040101,304,NC,Piedmont
9250280,30401010404,3040101,304,NC,Piedmont
9251612,30401010405,3040101,304,NC,Blue Ridge
9250218,30401010405,3040101,304,NC,Blue Ridge
9245974,30401010405,3040101,304,NC,Piedmont
9250320,30401010405,3040101,304,NC,Piedmont
9250318,30401010405,3040101,304,NC,Piedmont
12034837,30501050901,3050105,305,NC,Piedmont
12034835,30501050901,3050105,305,NC,Piedmont
12035813,30501050901,3050105,305,NC,Piedmont
9251196,30401010307,3040101,304,NC,Piedmont
9251158,30401010307,3040101,304,NC,Piedmont
9251162,30401010307,3040101,304,NC,Piedmont
9251150,30401010307,3040101,304,NC,Piedmont
9251118,30401010307,3040101,304,NC,Piedmont
9251088,30401010307,3040101,304,NC,Piedmont
9251172,30401010301,3040101,304,NC,Piedmont
9251148,30401010301,3040101,304,NC,Piedmont
9250950,30401010302,3040101,304,NC,Piedmont
9250938,30401010302,3040101,304,NC,Piedmont
9250828,30401010305,3040101,304,NC,Piedmont
9250814,30401010305,3040101,304,NC,Piedmont
9250536,30401010306,3040101,304,NC,Piedmont
9250534,30401010306,3040101,304,NC,Piedmont
9251642,30401010306,3040101,304,NC,Piedmont
9250590,30401010306,3040101,304,NC,Piedmont
9250348,30401010403,3040101,304,NC,Blue Ridge
9250346,30401010403,3040101,304,NC,Blue Ridge
9250310,30401010404,3040101,304,NC,Piedmont
9250304,30401010404,3040101,304,NC,Piedmont
9250316,30401010404,3040101,304,NC,Piedmont
9250298,30401010404,3040101,304,NC,Piedmont
9245536,30401010405,3040101,304,NC,Blue Ridge
9250230,30401010405,3040101,304,NC,Blue Ridge
9250220,30401010405,3040101,304,NC,Blue Ridge
9250338,30401010405,3040101,304,NC,Piedmont
9250336,30401010405,3040101,304,NC,Piedmont
12034859,30501050901,3050105,305,NC,Piedmont
12034865,30501050901,3050105,305,NC,Piedmont
9251122,30401010307,3040101,304,NC,Piedmont
9251096,30401010307,3040101,304,NC,Piedmont
9251014,30401010307,3040101,304,NC,Piedmont
9250972,30401010307,3040101,304,NC,Piedmont
9251144,30401010301,3040101,304,NC,Piedmont
9250942,30401010302,3040101,304,NC,Piedmont
9250818,30401010305,3040101,304,NC,Piedmont
9250816,30401010305,3040101,304,NC,Piedmont
9251644,30401010306,3040101,304,NC,Piedmont
9250602,30401010306,3040101,304,NC,Piedmont
9250456,30401010403,3040101,304,NC,Piedmont
9250450,30401010403,3040101,304,NC,Piedmont
9250364,30401010403,3040101,304,NC,Blue Ridge
9250358,30401010403,3040101,304,NC,Blue Ridge
9250314,30401010404,3040101,304,NC,Piedmont
9250312,30401010404,3040101,304,NC,Piedmont
9250234,30401010405,3040101,304,NC,Blue Ridge
9250232,30401010405,3040101,304,NC,Blue Ridge
9250228,30401010405,3040101,304,NC,Blue Ridge
9250226,30401010405,3040101,304,NC,Blue Ridge
9250388,30401010405,3040101,304,NC,Piedmont
9250384,30401010405,3040101,304,NC,Piedmont
9244306,30401010701,3040101,304,NC,Blue Ridge
9251032,30401010307,3040101,304,NC,Piedmont
9250948,30401010307,3040101,304,NC,Piedmont
9250940,30401010307,3040101,304,NC,Piedmont
9250906,30401010305,3040101,304,NC,Piedmont
9250618,30401010306,3040101,304,NC,Piedmont
9250616,30401010306,3040101,304,NC,Piedmont
9250448,30401010403,3040101,304,NC,Piedmont
9250440,30401010403,3040101,304,NC,Piedmont
9250370,30401010404,3040101,304,NC,Piedmont
9250368,30401010404,3040101,304,NC,Piedmont
9250254,30401010405,3040101,304,NC,Blue Ridge
9250248,30401010405,3040101,304,NC,Blue Ridge
9250246,30401010405,3040101,304,NC,Blue Ridge
9250236,30401010405,3040101,304,NC,Blue Ridge
9250404,30401010405,3040101,304,NC,Piedmont
9250402,30401010405,3040101,304,NC,Piedmont
9244376,30401010701,3040101,304,NC,Piedmont
9244266,30401010701,3040101,304,NC,Blue Ridge
9244258,30401010701,3040101,304,NC,Blue Ridge
9244206,30401010701,3040101,304,NC,Blue Ridge
9244142,30401010701,3040101,304,NC,Blue Ridge
9244170,30401010701,3040101,304,NC,Blue Ridge
9250912,30401010307,3040101,304,NC,Piedmont
9250904,30401010307,3040101,304,NC,Piedmont
9250624,30401010306,3040101,304,NC,Piedmont
9250604,30401010306,3040101,304,NC,Piedmont
9250438,30401010403,3040101,304,NC,Piedmont
9250432,30401010403,3040101,304,NC,Piedmont
9250382,30401010404,3040101,304,NC,Piedmont
9250376,30401010404,3040101,304,NC,Piedmont
9250302,30401010405,3040101,304,NC,Piedmont
9250300,30401010405,3040101,304,NC,Piedmont
9250408,30401010405,3040101,304,NC,Piedmont
9250406,30401010405,3040101,304,NC,Piedmont
9245568,30401010604,3040101,304,NC,Piedmont
9249964,30401010701,3040101,304,NC,Piedmont
9244772,30401010701,3040101,304,NC,Piedmont
9244246,30401010701,3040101,304,NC,Blue Ridge
9244244,30401010701,3040101,304,NC,Piedmont
9244190,30401010701,3040101,304,NC,Piedmont
9244178,30401010701,3040101,304,NC,Blue Ridge
9244176,30401010701,3040101,304,NC,Blue Ridge
9250892,30401010307,3040101,304,NC,Piedmont
9250720,30401010306,3040101,304,NC,Piedmont
9250718,30401010306,3040101,304,NC,Piedmont
9250562,30401010404,3040101,304,NC,Piedmont
9250560,30401010404,3040101,304,NC,Piedmont
9250468,30401010403,3040101,304,NC,Piedmont
9250462,30401010403,3040101,304,NC,Piedmont
9250430,30401010404,3040101,304,NC,Piedmont
9250428,30401010404,3040101,304,NC,Piedmont
9250416,30401010405,3040101,304,NC,Piedmont
9250414,30401010405,3040101,304,NC,Piedmont
9245824,30401010604,3040101,304,NC,Piedmont
9245778,30401010604,3040101,304,NC,Piedmont
9245776,30401010604,3040101,304,NC,Piedmont
9245664,30401010604,3040101,304,NC,Piedmont
9245662,30401010604,3040101,304,NC,Piedmont
9245606,30401010604,3040101,304,NC,Piedmont
9245604,30401010604,3040101,304,NC,Piedmont
9249944,30401010701,3040101,304,NC,Piedmont
9244262,30401010701,3040101,304,NC,Piedmont
9244260,30401010701,3040101,304,NC,Piedmont
9244196,30401010701,3040101,304,NC,Piedmont
9244194,30401010701,3040101,304,NC,Piedmont
25906010,30402030102,3040203,304,NC,SE Plains
9250884,30401010307,3040101,304,NC,Piedmont
9250882,30401010307,3040101,304,NC,Piedmont
9250788,30401010306,3040101,304,NC,Piedmont
9250754,30401010306,3040101,304,NC,Piedmont
9250530,30401010404,3040101,304,NC,Piedmont
9250526,30401010404,3040101,304,NC,Piedmont
9250460,30401010403,3040101,304,NC,Piedmont
9250442,30401010404,3040101,304,NC,Piedmont
9250426,30401010405,3040101,304,NC,Piedmont
9250424,30401010405,3040101,304,NC,Piedmont
9250496,30401010405,3040101,304,NC,Piedmont
9250490,30401010405,3040101,304,NC,Piedmont
9250454,30401010405,3040101,304,NC,Piedmont
9250452,30401010405,3040101,304,NC,Piedmont
9245870,30401010604,3040101,304,NC,Piedmont
9245868,30401010604,3040101,304,NC,Piedmont
9245754,30401010604,3040101,304,NC,Piedmont
9245752,30401010604,3040101,304,NC,Piedmont
9244374,30401010701,3040101,304,NC,Piedmont
9244342,30401010701,3040101,304,NC,Piedmont
9244270,30401010701,3040101,304,NC,Piedmont
9244268,30401010701,3040101,304,NC,Piedmont
9244238,30401010701,3040101,304,NC,Piedmont
9244236,30401010701,3040101,304,NC,Piedmont
9126116,30402030102,3040203,304,NC,SE Plains
9125146,30402030102,3040203,304,NC,SE Plains
9250868,30401010307,3040101,304,NC,Piedmont
9250810,30401010306,3040101,304,NC,Piedmont
9250528,30401010404,3040101,304,NC,Piedmont
9250520,30401010404,3040101,304,NC,Piedmont
9250488,30401010405,3040101,304,NC,Piedmont
9250486,30401010405,3040101,304,NC,Piedmont
9250492,30401010405,3040101,304,NC,Piedmont
9250480,30401010405,3040101,304,NC,Piedmont
9246092,30401010604,3040101,304,NC,Piedmont
9245930,30401010604,3040101,304,NC,Piedmont
9245928,30401010604,3040101,304,NC,Piedmont
9244340,30401010701,3040101,304,NC,Piedmont
9244314,30401010701,3040101,304,NC,Piedmont
9244250,30401010701,3040101,304,NC,Piedmont
9244248,30401010701,3040101,304,NC,Piedmont
9125964,30402030102,3040203,304,NC,SE Plains
9250808,30401010402,3040101,304,NC,Piedmont
9251646,30401010404,3040101,304,NC,Piedmont
9250522,30401010404,3040101,304,NC,Piedmont
9250508,30401010405,3040101,304,NC,Piedmont
9250504,30401010405,3040101,304,NC,Piedmont
9245976,30401010604,3040101,304,NC,Piedmont
9245962,30401010604,3040101,304,NC,Piedmont
9245884,30401010604,3040101,304,NC,Piedmont
9244372,30401010701,3040101,304,NC,Piedmont
9244326,30401010701,3040101,304,NC,Piedmont
9244312,30401010701,3040101,304,NC,Piedmont
9244242,30401010701,3040101,304,NC,Blue Ridge
9244240,30401010701,3040101,304,NC,Blue Ridge
25906002,30402030102,3040203,304,NC,SE Plains
9126132,30402030102,3040203,304,NC,SE Plains
9125154,30402030102,3040203,304,NC,SE Plains
9125152,30402030102,3040203,304,NC,SE Plains
12034799,30501051101,3050105,305,NC,Piedmont
9250784,30401010402,3040101,304,NC,Piedmont
9250776,30401010402,3040101,304,NC,Piedmont
9250636,30401010402,3040101,304,NC,Piedmont
9250634,30401010402,3040101,304,NC,Piedmont
9250524,30401010404,3040101,304,NC,Piedmont
9250516,30401010405,3040101,304,NC,Piedmont
9246020,30401010604,3040101,304,NC,Piedmont
9245984,30401010604,3040101,304,NC,Piedmont
9245896,30401010604,3040101,304,NC,Piedmont
9245894,30401010604,3040101,304,NC,Piedmont
9245768,30401010604,3040101,304,NC,Piedmont
9245766,30401010604,3040101,304,NC,Piedmont
9245918,30401010604,3040101,304,NC,Piedmont
9245916,30401010604,3040101,304,NC,Piedmont
9259260,30401010701,3040101,304,NC,Piedmont
9244330,30401010701,3040101,304,NC,Piedmont
9244328,30401010701,3040101,304,NC,Piedmont
9125168,30402030102,3040203,304,NC,SE Plains
9125166,30402030102,3040203,304,NC,SE Plains
9125158,30402030102,3040203,304,NC,SE Plains
9125156,30402030102,3040203,304,NC,SE Plains
25906012,30402030102,3040203,304,NC,SE Plains
12034853,30501051101,3050105,305,NC,Piedmont
9246412,30401010601,3040101,304,NC,Piedmont
9246218,30401010601,3040101,304,NC,Piedmont
9247670,30401010407,3040101,304,NC,Piedmont
9251074,30401010401,3040101,304,NC,Piedmont
9251030,30401010401,3040101,304,NC,Piedmont
9250774,30401010402,3040101,304,NC,Piedmont
9250706,30401010402,3040101,304,NC,Piedmont
9250698,30401010402,3040101,304,NC,Piedmont
9250566,30401010406,3040101,304,NC,Piedmont
9250564,30401010406,3040101,304,NC,Piedmont
9246006,30401010604,3040101,304,NC,Piedmont
9246000,30401010604,3040101,304,NC,Piedmont
9246024,30401010604,3040101,304,NC,Piedmont
9246022,30401010604,3040101,304,NC,Piedmont
9244836,30401010701,3040101,304,NC,Blue Ridge
9244820,30401010701,3040101,304,NC,Blue Ridge
9244370,30401010701,3040101,304,NC,Piedmont
9244356,30401010701,3040101,304,NC,Piedmont
9125172,30402030102,3040203,304,NC,SE Plains
9125162,30402030102,3040203,304,NC,SE Plains
9125138,30402030102,3040203,304,NC,SE Plains
9246482,30401010601,3040101,304,NC,Piedmont
9246472,30401010601,3040101,304,NC,Piedmont
9246404,30401010601,3040101,304,NC,Piedmont
9247682,30401010407,3040101,304,NC,Piedmont
9247668,30401010407,3040101,304,NC,Piedmont
9250946,30401010401,3040101,304,NC,Piedmont
9250920,30401010401,3040101,304,NC,Piedmont
9250952,30401010401,3040101,304,NC,Piedmont
9250922,30401010401,3040101,304,NC,Piedmont
9250766,30401010402,3040101,304,NC,Piedmont
9250750,30401010402,3040101,304,NC,Piedmont
9251654,30401010406,3040101,304,NC,Piedmont
9251650,30401010406,3040101,304,NC,Piedmont
9251652,30401010406,3040101,304,NC,Piedmont
9246854,30401010406,3040101,304,NC,Piedmont
9246036,30401010604,3040101,304,NC,Piedmont
9246028,30401010604,3040101,304,NC,Piedmont
9246062,30401010604,3040101,304,NC,Piedmont
9246056,30401010604,3040101,304,NC,Piedmont
9244916,30401010701,3040101,304,NC,Piedmont
9244900,30401010701,3040101,304,NC,Piedmont
9244784,30401010701,3040101,304,NC,Piedmont
9244782,30401010701,3040101,304,NC,Piedmont
9244368,30401010701,3040101,304,NC,Piedmont
9125970,30402030102,3040203,304,NC,SE Plains
9125966,30402030102,3040203,304,NC,SE Plains
9126128,30402030102,3040203,304,NC,SE Plains
9125136,30402030102,3040203,304,NC,SE Plains
12034839,30501051101,3050105,305,NC,Piedmont
9246620,30401010601,3040101,304,NC,Piedmont
9246520,30401010601,3040101,304,NC,Piedmont
9246518,30401010601,3040101,304,NC,Piedmont
9247560,30401010407,3040101,304,NC,Piedmont
9251116,30401010401,3040101,304,NC,Piedmont
9250886,30401010401,3040101,304,NC,Piedmont
9250956,30401010401,3040101,304,NC,Piedmont
9250860,30401010401,3040101,304,NC,Piedmont
9250764,30401010402,3040101,304,NC,Piedmont
9250760,30401010402,3040101,304,NC,Piedmont
9250578,30401010406,3040101,304,NC,Piedmont
9250570,30401010406,3040101,304,NC,Piedmont
9251648,30401010406,3040101,304,NC,Piedmont
9250576,30401010406,3040101,304,NC,Piedmont
9246874,30401010406,3040101,304,NC,Piedmont
9246068,30401010604,3040101,304,NC,Piedmont
9246060,30401010604,3040101,304,NC,Piedmont
9245290,30401010501,3040101,304,NC,Blue Ridge
9249122,30401010701,3040101,304,NC,Piedmont
9249118,30401010701,3040101,304,NC,Piedmont
9244808,30401010701,3040101,304,NC,Piedmont
9244806,30401010701,3040101,304,NC,Piedmont
9244844,30401010701,3040101,304,NC,Piedmont
9244842,30401010701,3040101,304,NC,Piedmont
9244204,30401010703,3040101,304,NC,Blue Ridge
9244202,30401010703,3040101,304,NC,Blue Ridge
25906004,30402030102,3040203,304,NC,SE Plains
9125968,30402030102,3040203,304,NC,SE Plains
9125144,30402030102,3040203,304,NC,SE Plains
9126122,30402030102,3040203,304,NC,SE Plains
